,previous_qualification,previous_qualification_grade,mother_s_qualification,father_s_qualification,admission_grade,curricular_units_first_sem_credited,curricular_units_first_sem_enrolled,curricular_units_first_sem_evaluations,curricular_units_first_sem_approved,curricular_units_first_sem_grade,curricular_units_first_sem_without_evaluations,curricular_units_second_sem_credited,curricular_units_second_sem_enrolled,curricular_units_second_sem_evaluations,curricular_units_second_sem_approved,curricular_units_second_sem_grade,curricular_units_second_sem_without_evaluations,first_sem_approval_ratio,first_sem_unapproved_units,first_sem_approved_per_evaluation,first_sem_without_eval_ratio
3944,1,180.0,1,1,179.6,0,6,6,0,0.0,0,0,6,7,0,0.0,0,0.0,6,0.0,0.0
3945,1,115.0,37,37,116.1,0,6,7,6,13.85714286,0,0,6,7,6,14.28571429,0,1.0,0,0.8571428571428571,0.0
3946,1,142.0,3,1,139.4,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
3947,1,135.0,38,37,129.0,0,7,0,0,0.0,0,0,7,0,0,0.0,0,0.0,7,0.0,0.0
3948,1,150.0,37,19,135.6,0,6,8,5,11.0,0,0,6,9,5,13.0,0,0.8333333333333334,1,0.625,0.0
3949,1,153.0,1,19,147.8,0,5,9,5,13.2,0,0,5,13,5,14.4,5,1.0,0,0.5555555555555556,0.0
3950,1,153.0,37,37,138.0,0,6,7,6,13.5,0,0,6,6,3,15.33333333,0,1.0,0,0.8571428571428571,0.0
3951,3,150.0,6,27,150.0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,0.0,5,0.0,0.0
3952,1,144.0,1,19,130.8,0,8,8,7,14.21428571,0,0,8,8,7,14.21428571,0,0.875,1,0.875,0.0
3953,1,130.0,37,11,122.6,0,5,5,5,13.0,0,0,5,5,5,12.4,0,1.0,0,1.0,0.0
3954,1,125.0,3,2,119.1,0,6,13,2,12.0,0,0,6,14,1,10.0,0,0.3333333333333333,4,0.15384615384615385,0.0
3955,19,133.1,1,19,111.8,0,7,0,0,0.0,0,0,8,0,0,0.0,0,0.0,7,0.0,0.0
3956,1,133.0,38,19,125.0,0,5,6,5,12.8,1,0,5,6,5,12.6,0,1.0,0,0.8333333333333334,0.2
3957,1,140.0,37,38,129.9,0,5,11,4,13.6,2,0,5,9,4,12.2,0,0.8,1,0.36363636363636365,0.4
3958,1,133.0,19,19,131.1,0,7,7,7,13.97142857,0,0,8,8,8,15.75,0,1.0,0,1.0,0.0
3959,1,154.0,38,37,141.4,0,6,8,6,15.0,0,0,6,9,6,14.85714286,0,1.0,0,0.75,0.0
3960,1,133.1,37,37,120.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
3961,1,168.0,37,1,133.4,20,26,27,26,15.07777778,0,14,17,17,17,15.02352941,0,1.0,0,0.9629629629629629,0.0
3962,1,132.0,37,37,127.3,0,7,7,6,13.38333333,0,0,7,7,6,13.38333333,0,0.8571428571428571,1,0.8571428571428571,0.0
3963,1,133.1,19,38,131.8,6,12,12,12,13.25,0,4,11,16,10,13.09090909,0,1.0,0,1.0,0.0
3964,1,120.0,19,19,114.8,0,6,10,5,11.71428571,0,0,6,13,2,10.66666667,0,0.8333333333333334,1,0.5,0.0
3965,1,150.0,19,19,132.8,0,8,8,8,13.01125,0,0,8,8,8,13.01125,0,1.0,0,1.0,0.0
3966,39,140.0,19,19,140.0,0,6,12,3,10.66666667,2,0,6,12,4,12.0,0,0.5,3,0.25,0.3333333333333333
3967,1,103.0,1,19,108.3,0,7,14,0,0.0,0,0,7,15,0,0.0,0,0.0,7,0.0,0.0
3968,39,150.0,3,19,150.0,1,6,9,6,13.0,0,1,6,18,3,12.66666667,0,1.0,0,0.6666666666666666,0.0
3969,39,160.0,37,37,160.0,0,5,5,5,12.0,0,0,5,7,5,11.4,0,1.0,0,1.0,0.0
3970,1,131.0,37,37,131.7,0,6,6,6,12.16666667,0,0,6,7,5,13.8,0,1.0,0,1.0,0.0
3971,1,114.0,19,38,112.6,0,7,10,6,11.85,0,0,8,10,7,13.65,0,0.8571428571428571,1,0.6,0.0
3972,1,120.0,37,37,111.1,0,5,8,4,11.0,0,0,5,6,5,11.2,0,0.8,1,0.5,0.0
3973,1,140.0,1,19,127.5,0,7,9,7,12.32777778,0,0,8,10,8,11.736,0,1.0,0,0.7777777777777778,0.0
3974,1,130.0,19,38,120.2,0,5,9,4,12.0,0,0,5,10,5,13.42857143,1,0.8,1,0.4444444444444444,0.0
3975,1,121.0,37,37,118.9,0,7,7,7,14.42857143,0,0,8,9,8,14.51111111,0,1.0,0,1.0,0.0
3976,1,130.0,19,19,119.9,0,7,7,7,13.78,0,0,8,8,8,12.6125,0,1.0,0,1.0,0.0
3977,1,141.0,37,1,127.3,0,7,7,6,13.8,0,0,7,7,6,13.8,0,0.8571428571428571,1,0.8571428571428571,0.0
3978,1,131.0,19,19,127.9,0,7,7,7,14.85714286,0,0,7,7,7,15.14285714,0,1.0,0,1.0,0.0
3979,38,133.1,19,19,133.0,0,6,8,5,13.0,0,0,6,7,5,12.6,0,0.8333333333333334,1,0.625,0.0
3980,1,117.0,1,38,114.6,0,6,7,6,12.14285714,0,0,6,6,6,13.33333333,0,1.0,0,0.8571428571428571,0.0
3981,1,151.0,40,4,144.5,0,6,7,6,15.66666667,0,0,6,6,6,14.83333333,0,1.0,0,0.8571428571428571,0.0
3982,1,131.0,1,19,125.4,0,7,13,5,12.5,0,0,8,14,7,12.16666667,0,0.7142857142857143,2,0.38461538461538464,0.0
3983,1,145.0,38,38,145.0,0,6,7,6,12.83333333,0,0,6,6,6,13.16666667,0,1.0,0,0.8571428571428571,0.0
3984,1,135.0,38,38,138.1,0,6,6,0,0.0,0,0,6,7,0,0.0,0,0.0,6,0.0,0.0
3985,1,119.0,37,38,124.6,0,6,6,6,12.5,0,0,6,6,6,12.66666667,0,1.0,0,1.0,0.0
3986,1,122.0,37,37,130.8,0,6,14,4,11.25,0,0,6,9,5,13.0,0,0.6666666666666666,2,0.2857142857142857,0.0
3987,1,155.0,1,1,140.5,0,7,7,6,15.25,0,0,7,7,6,15.25,0,0.8571428571428571,1,0.8571428571428571,0.0
3988,1,123.0,19,37,124.1,0,5,13,5,14.0,2,0,5,10,3,12.0,1,1.0,0,0.38461538461538464,0.4
3989,1,130.0,38,19,118.4,15,16,16,13,12.07692308,0,13,13,13,11,12.09090909,0,0.8125,3,0.8125,0.0
3990,1,133.1,43,1,128.2,11,16,17,16,14.625,0,6,10,12,9,14.88888889,0,1.0,0,0.9411764705882353,0.0
3991,1,114.0,19,37,109.5,0,7,10,4,10.5,0,0,7,7,2,10.5,0,0.5714285714285714,3,0.4,0.0
3992,1,137.0,38,19,131.1,0,6,8,6,12.83333333,0,0,6,6,6,12.16666667,0,1.0,0,0.75,0.0
3993,1,161.0,37,37,137.9,0,6,6,6,12.5,0,0,6,7,5,11.8,0,1.0,0,1.0,0.0
3994,1,133.1,3,1,128.2,5,12,13,12,11.23076923,0,3,11,18,9,12.77777778,0,1.0,0,0.9230769230769231,0.0
3995,1,133.1,37,37,126.5,0,5,5,2,10.5,0,0,5,5,0,0.0,0,0.4,3,0.4,0.0
3996,1,128.0,1,1,120.0,0,6,11,3,12.0,0,0,6,13,2,12.0,0,0.5,3,0.2727272727272727,0.0
3997,19,133.1,19,19,123.0,0,7,10,7,10.98571429,0,0,8,11,8,12.3,0,1.0,0,0.7,0.0
3998,40,130.0,19,19,130.0,2,7,10,5,12.62,0,3,7,11,3,14.16666667,0,0.7142857142857143,2,0.5,0.0
3999,1,147.0,1,38,141.1,0,7,9,6,13.0,0,0,8,8,8,14.2125,0,0.8571428571428571,1,0.6666666666666666,0.0
4000,1,140.0,34,34,140.0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0,5,0.0,0.0
4001,1,140.0,3,3,133.6,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.0,5,0.0,0.0
4002,19,133.1,19,19,123.5,0,6,6,6,13.5,0,0,6,6,6,13.33333333,0,1.0,0,1.0,0.0
4003,1,141.0,37,37,136.3,0,7,7,6,13.51666667,0,0,7,7,6,13.51666667,0,0.8571428571428571,1,0.8571428571428571,0.0
4004,1,128.0,37,37,123.5,0,6,6,6,13.16666667,0,0,6,8,6,13.28571429,0,1.0,0,1.0,0.0
4005,1,150.0,37,37,112.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
4006,39,160.0,37,37,160.0,0,6,8,6,13.125,0,0,6,10,6,13.0,0,1.0,0,0.75,0.0
4007,1,133.1,1,37,110.0,0,6,15,3,14.4,0,0,6,20,0,0.0,0,0.5,3,0.2,0.0
4008,1,128.0,38,37,116.8,0,6,10,4,12.0,0,0,6,12,0,0.0,0,0.6666666666666666,2,0.4,0.0
4009,1,114.0,38,1,109.5,0,5,5,0,0.0,0,0,5,10,0,0.0,0,0.0,5,0.0,0.0
4010,19,133.1,37,37,100.0,0,7,7,0,0.0,0,0,7,7,0,0.0,0,0.0,7,0.0,0.0
4011,1,126.0,19,38,117.3,0,5,15,3,10.8,0,0,5,6,3,10.5,0,0.6,2,0.2,0.0
4012,1,133.1,37,19,130.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
4013,1,129.0,37,38,137.8,2,7,7,7,16.13142857,0,0,8,9,8,15.52222222,0,1.0,0,1.0,0.0
4014,1,140.0,19,38,136.5,0,7,7,7,14.83857143,0,0,8,9,8,14.8,0,1.0,0,1.0,0.0
4015,1,133.1,37,37,138.7,0,5,7,3,10.33333333,0,0,5,6,3,12.0,0,0.6,2,0.42857142857142855,0.0
4016,1,134.0,19,1,124.9,0,6,11,3,12.0,0,0,6,11,4,11.25,0,0.5,3,0.2727272727272727,0.0
4017,1,133.1,37,37,140.0,0,6,6,0,0.0,0,0,5,5,0,0.0,0,0.0,6,0.0,0.0
4018,1,132.0,38,38,122.6,0,6,6,6,13.16666667,0,0,6,6,6,14.0,0,1.0,0,1.0,0.0
4019,1,131.0,1,1,129.5,0,8,8,8,13.9475,0,0,8,8,8,13.9475,0,1.0,0,1.0,0.0
4020,1,133.1,3,1,155.0,0,5,6,3,11.33333333,0,0,5,5,0,0.0,0,0.6,2,0.5,0.0
4021,1,133.1,3,1,100.0,2,8,11,7,12.75,0,2,7,7,7,12.28571429,0,0.875,1,0.6363636363636364,0.0
4022,1,160.0,19,19,137.6,0,5,6,5,12.6,0,0,5,8,5,11.25,0,1.0,0,0.8333333333333334,0.0
4023,3,120.0,19,3,120.0,0,8,8,6,12.25,1,0,8,8,6,12.25,1,0.75,2,0.75,0.125
4024,1,114.0,3,19,114.0,0,7,14,0,0.0,6,0,7,12,2,11.66666667,0,0.0,7,0.0,0.8571428571428571
4025,1,140.0,37,37,139.0,0,5,8,5,11.0,0,0,5,7,5,11.4,0,1.0,0,0.625,0.0
4026,1,100.0,37,37,110.0,8,12,17,12,11.83333333,0,3,12,22,9,12.7,0,1.0,0,0.7058823529411765,0.0
4027,1,139.0,19,38,128.5,0,8,10,6,13.06666667,0,0,8,10,6,13.06666667,0,0.75,2,0.6,0.0
4028,1,136.0,1,38,132.2,0,6,6,6,13.83333333,0,0,6,8,6,13.875,0,1.0,0,1.0,0.0
4029,3,130.0,3,19,130.0,0,7,7,3,13.83333333,1,0,7,7,0,0.0,0,0.42857142857142855,4,0.42857142857142855,0.14285714285714285
4030,1,145.0,38,37,129.3,0,5,5,5,11.8,0,0,5,5,5,13.2,0,1.0,0,1.0,0.0
4031,1,133.1,19,38,128.2,6,12,12,12,13.33333333,0,4,11,15,10,12.81818182,0,1.0,0,1.0,0.0
4032,1,146.0,2,19,130.3,0,8,8,8,13.74625,0,0,8,8,8,13.74625,0,1.0,0,1.0,0.0
4033,1,159.0,3,3,162.5,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
4034,19,133.1,34,34,130.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
4035,2,110.0,19,19,110.0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,0.0,6,0.0,0.0
4036,1,120.0,1,19,142.3,0,6,6,6,13.33333333,0,0,6,10,5,14.5,0,1.0,0,1.0,0.0
4037,1,130.0,37,37,122.0,0,6,8,1,10.0,0,0,6,13,5,11.4,0,0.16666666666666666,5,0.125,0.0
4038,1,158.0,1,19,153.6,0,6,7,6,15.66666667,0,0,6,8,6,15.28571429,0,1.0,0,0.8571428571428571,0.0
4039,1,122.0,3,19,112.9,0,7,9,7,11.85714286,0,0,7,7,7,11.85714286,0,1.0,0,0.7777777777777778,0.0
4040,1,140.0,3,1,124.1,0,5,12,5,14.5,2,0,5,5,5,13.6,0,1.0,0,0.4166666666666667,0.4
4041,1,136.0,38,1,129.7,0,6,6,6,12.16666667,0,0,6,7,6,13.71428571,0,1.0,0,1.0,0.0
4042,1,111.0,19,19,110.0,0,6,6,5,12.6,0,0,6,8,6,12.0,0,0.8333333333333334,1,0.8333333333333334,0.0
4043,1,145.0,2,38,136.3,0,8,12,7,12.28571429,0,0,8,12,7,12.28571429,0,0.875,1,0.5833333333333334,0.0
4044,1,133.1,38,38,146.0,0,6,6,6,12.66666667,0,0,6,7,6,13.0,0,1.0,0,1.0,0.0
4045,1,140.0,19,38,129.9,0,7,0,0,0.0,0,0,8,0,0,0.0,0,0.0,7,0.0,0.0
4046,1,140.0,19,1,140.9,0,6,7,6,12.85714286,0,0,6,10,4,13.0,0,1.0,0,0.8571428571428571,0.0
4047,1,156.0,1,1,135.5,0,8,8,7,13.9,0,0,8,8,7,13.9,0,0.875,1,0.875,0.0
4048,1,132.0,38,37,122.0,0,8,8,7,13.81714286,0,0,8,8,7,13.81714286,0,0.875,1,0.875,0.0
4049,42,140.0,1,19,140.0,1,7,10,6,13.31428571,0,2,8,10,7,12.875,0,0.8571428571428571,1,0.6,0.0
4050,1,164.0,34,1,163.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
4051,1,113.0,38,19,107.4,0,6,6,6,12.16666667,0,0,6,6,6,12.16666667,0,1.0,0,1.0,0.0
4052,1,122.0,37,37,114.3,0,6,12,4,11.25,0,0,6,12,3,11.33333333,0,0.6666666666666666,2,0.3333333333333333,0.0
4053,1,150.0,2,3,140.8,1,6,6,5,12.4,0,0,6,8,6,12.75,0,0.8333333333333334,1,0.8333333333333334,0.0
4054,1,135.0,37,37,126.3,0,6,6,6,14.66666667,0,0,6,7,6,14.57142857,0,1.0,0,1.0,0.0
4055,1,133.1,3,19,110.0,0,6,15,4,12.0,0,0,6,14,4,12.0,0,0.6666666666666666,2,0.26666666666666666,0.0
4056,1,122.0,1,1,126.2,0,6,8,6,14.0,0,0,6,18,3,12.66666667,0,1.0,0,0.75,0.0
4057,39,140.0,19,1,140.0,0,6,10,6,12.57142857,0,0,6,12,4,13.66666667,0,1.0,0,0.6,0.0
4058,1,138.0,1,3,123.0,1,6,14,6,15.53846154,0,0,6,9,6,12.625,0,1.0,0,0.42857142857142855,0.0
4059,1,130.0,19,19,157.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
4060,1,157.0,5,43,149.7,0,6,6,6,15.0,0,0,6,6,6,14.83333333,0,1.0,0,1.0,0.0
4061,1,140.0,2,1,140.0,0,5,11,4,12.25,0,0,5,9,5,13.28571429,0,0.8,1,0.36363636363636365,0.0
4062,42,170.0,1,19,170.0,7,11,13,11,15.69230769,0,4,9,9,9,15.55555556,0,1.0,0,0.8461538461538461,0.0
4063,1,150.0,1,37,130.2,0,5,7,5,12.28571429,0,0,5,9,5,12.75,1,1.0,0,0.7142857142857143,0.0
4064,1,146.0,1,38,135.5,12,17,19,12,11.83333333,0,10,17,22,11,11.25,0,0.7058823529411765,5,0.631578947368421,0.0
4065,1,120.0,38,19,118.3,2,6,6,6,12.16666667,0,0,6,7,5,14.0,0,1.0,0,1.0,0.0
4066,1,118.0,19,38,116.3,0,7,10,7,11.88888889,0,0,8,10,8,11.95625,0,1.0,0,0.7,0.0
4067,3,120.0,38,1,120.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
4068,1,154.0,1,1,154.7,0,5,6,5,11.8,0,0,5,5,5,12.6,0,1.0,0,0.8333333333333334,0.0
4069,1,139.0,2,3,132.7,0,6,7,6,11.16666667,0,0,6,9,6,11.66666667,0,1.0,0,0.8571428571428571,0.0
4070,1,136.0,3,3,130.8,0,7,7,7,14.05714286,0,0,8,9,8,14.6,0,1.0,0,1.0,0.0
4071,1,130.0,1,38,122.7,0,6,10,4,11.75,0,0,6,13,4,10.0,0,0.6666666666666666,2,0.4,0.0
4072,19,133.1,1,2,130.0,0,6,6,6,13.16666667,0,0,6,8,6,13.0,0,1.0,0,1.0,0.0
4073,1,133.0,19,19,123.6,0,6,7,6,13.5,0,0,6,7,6,14.0,0,1.0,0,0.8571428571428571,0.0
4074,1,143.0,38,37,116.5,0,7,10,7,12.625,0,0,8,8,8,13.0625,0,1.0,0,0.7,0.0
4075,1,117.0,19,38,111.1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
4076,1,145.0,19,38,136.3,0,8,8,7,13.97142857,0,0,8,8,7,13.97142857,0,0.875,1,0.875,0.0
4077,1,134.0,34,1,129.8,0,6,7,2,11.0,0,0,6,0,0,0.0,0,0.3333333333333333,4,0.2857142857142857,0.0
4078,1,170.0,38,19,134.7,0,5,5,5,12.8,0,0,5,6,5,15.33333333,0,1.0,0,1.0,0.0
4079,1,143.0,37,37,131.8,0,6,8,6,13.57142857,0,0,6,6,5,12.8,0,1.0,0,0.75,0.0
4080,1,140.0,37,37,126.8,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
4081,1,131.0,37,37,130.7,0,5,9,2,11.5,0,0,5,13,4,11.0,1,0.4,3,0.2222222222222222,0.0
4082,1,115.0,37,19,109.8,0,6,8,4,11.25,0,0,6,8,4,12.0,0,0.6666666666666666,2,0.5,0.0
4083,3,130.0,3,19,133.9,0,5,7,5,13.71428571,0,0,5,7,5,13.14285714,0,1.0,0,0.7142857142857143,0.0
4084,1,130.0,1,19,109.9,0,4,4,0,0.0,0,0,5,0,0,0.0,0,0.0,4,0.0,0.0
4085,39,160.0,1,37,160.0,2,6,9,6,12.0,0,1,6,8,3,14.66666667,0,1.0,0,0.6666666666666666,0.0
4086,19,133.1,37,37,106.5,0,6,7,6,12.66666667,0,0,6,7,6,13.33333333,0,1.0,0,0.8571428571428571,0.0
4087,1,130.0,38,37,120.0,0,8,11,7,13.29,3,0,8,11,7,13.29,3,0.875,1,0.6363636363636364,0.375
4088,1,140.0,37,37,107.8,8,10,15,8,10.375,0,7,10,13,9,10.44444444,0,0.8,2,0.5333333333333333,0.0
4089,14,133.1,34,34,100.0,3,7,13,3,12.0,0,2,7,15,1,13.0,1,0.42857142857142855,4,0.23076923076923078,0.0
4090,1,150.0,34,34,112.5,0,6,10,5,11.4,0,1,6,7,6,11.16666667,0,0.8333333333333334,1,0.5,0.0
4091,1,140.0,37,38,135.5,0,5,15,2,13.25,0,0,5,12,3,12.6,3,0.4,3,0.13333333333333333,0.0
4092,1,145.0,1,1,145.0,0,7,7,6,13.86166667,0,0,8,16,0,0.0,1,0.8571428571428571,1,0.8571428571428571,0.0
4093,1,126.0,37,38,119.0,0,6,6,6,12.16666667,0,0,6,7,6,12.14285714,0,1.0,0,1.0,0.0
4094,3,130.0,37,19,130.0,0,6,17,4,13.75,0,0,6,15,6,14.5,0,0.6666666666666666,2,0.23529411764705882,0.0
4095,1,135.0,38,37,126.3,0,7,7,6,15.43333333,0,0,7,7,6,15.43333333,0,0.8571428571428571,1,0.8571428571428571,0.0
4096,19,133.1,37,37,113.5,0,6,6,6,13.83333333,0,0,6,6,6,15.5,0,1.0,0,1.0,0.0
4097,3,120.0,37,37,120.0,7,14,21,12,11.83333333,0,11,12,15,11,11.36363636,0,0.8571428571428571,2,0.5714285714285714,0.0
4098,1,120.0,37,37,111.3,0,7,7,0,0.0,0,0,8,8,0,0.0,0,0.0,7,0.0,0.0
4099,1,147.0,38,34,130.2,0,1,1,0,0.0,1,0,6,0,0,0.0,0,0.0,1,0.0,1.0
4100,1,149.0,1,1,140.2,1,7,9,7,12.33333333,0,0,8,8,8,12.625,0,1.0,0,0.7777777777777778,0.0
4101,1,124.0,37,37,113.9,0,6,6,6,11.16666667,0,0,6,6,6,12.16666667,0,1.0,0,1.0,0.0
4102,1,133.1,37,37,99.0,0,6,6,6,14.66666667,0,0,6,8,6,12.42857143,0,1.0,0,1.0,0.0
4103,1,125.0,1,19,124.0,0,5,5,5,11.2,0,0,5,11,4,11.75,0,1.0,0,1.0,0.0
4104,1,141.0,37,38,138.9,0,6,9,6,13.71428571,0,0,6,6,6,14.16666667,0,1.0,0,0.6666666666666666,0.0
4105,1,131.0,38,19,130.0,0,5,5,5,12.8,0,0,5,10,5,11.44444444,0,1.0,0,1.0,0.0
4106,1,118.0,1,38,120.8,0,6,9,4,13.25,0,0,6,11,5,11.8,0,0.6666666666666666,2,0.4444444444444444,0.0
4107,1,129.0,37,19,127.8,0,8,10,6,13.78,1,0,8,10,6,13.78,1,0.75,2,0.6,0.125
4108,1,136.0,37,38,126.0,0,8,8,7,15.11,0,0,8,8,7,15.11,0,0.875,1,0.875,0.0
4109,1,134.0,1,19,126.0,0,6,10,4,11.0,0,0,6,8,5,11.2,0,0.6666666666666666,2,0.4,0.0
4110,1,153.0,38,19,138.5,0,8,8,7,15.79857143,0,0,8,8,7,15.79857143,0,0.875,1,0.875,0.0
4111,1,119.0,19,37,119.4,0,7,7,7,13.77571429,0,0,8,8,8,15.6,0,1.0,0,1.0,0.0
4112,1,140.0,38,37,101.5,0,8,11,7,12.16,0,0,8,11,7,12.16,0,0.875,1,0.6363636363636364,0.0
4113,1,133.1,38,37,101.5,0,7,0,0,0.0,0,0,7,0,0,0.0,0,0.0,7,0.0,0.0
4114,1,130.0,2,1,126.2,0,6,6,6,14.33333333,0,0,6,6,6,15.5,0,1.0,0,1.0,0.0
4115,1,128.0,19,19,129.8,0,6,6,6,11.83333333,0,0,6,6,3,13.33333333,0,1.0,0,1.0,0.0
4116,1,145.0,38,37,138.4,0,6,7,6,14.83333333,0,0,6,8,6,12.5,0,1.0,0,0.8571428571428571,0.0
4117,1,146.0,1,37,129.3,0,8,8,7,14.2,0,0,8,8,7,14.2,0,0.875,1,0.875,0.0
4118,1,119.0,2,1,113.1,0,5,6,5,12.2,0,0,5,5,5,13.2,0,1.0,0,0.8333333333333334,0.0
4119,1,160.0,1,38,144.3,0,6,10,4,13.0,0,0,6,9,5,13.66666667,0,0.6666666666666666,2,0.4,0.0
4120,1,144.0,19,1,141.0,0,8,8,7,12.48571429,0,0,8,8,7,12.48571429,0,0.875,1,0.875,0.0
4121,40,130.0,1,1,130.0,0,6,7,6,17.0,0,0,6,7,6,16.28571429,0,1.0,0,0.8571428571428571,0.0
4122,1,122.0,19,19,117.5,0,6,7,5,10.8,0,0,6,9,6,10.16666667,0,0.8333333333333334,1,0.7142857142857143,0.0
4123,1,153.0,37,37,131.8,0,7,7,6,14.71666667,0,0,7,7,6,14.71666667,0,0.8571428571428571,1,0.8571428571428571,0.0
4124,1,147.0,37,19,133.7,0,5,10,2,13.5,0,0,5,11,5,11.4,1,0.4,3,0.2,0.0
4125,1,121.0,38,19,115.4,0,8,8,7,11.97142857,0,0,8,8,7,11.97142857,0,0.875,1,0.875,0.0
4126,1,134.0,38,19,129.1,0,5,7,3,12.0,0,0,5,7,4,13.5,0,0.6,2,0.42857142857142855,0.0
4127,1,133.0,38,38,135.5,0,6,7,6,12.33333333,0,0,6,6,6,11.66666667,0,1.0,0,0.8571428571428571,0.0
4128,1,118.0,38,38,112.4,0,12,22,6,15.30769231,0,0,10,13,6,13.875,0,0.5,6,0.2727272727272727,0.0
4129,1,137.0,37,37,130.8,0,7,7,6,12.66666667,0,0,7,7,6,12.66666667,0,0.8571428571428571,1,0.8571428571428571,0.0
4130,1,143.0,37,37,131.6,0,7,10,7,14.368,0,0,8,8,8,14.44875,0,1.0,0,0.7,0.0
4131,1,123.0,19,1,140.8,0,8,8,7,12.08428571,0,0,8,8,7,12.08428571,0,0.875,1,0.875,0.0
4132,39,140.0,3,38,140.0,7,12,18,8,12.25,0,4,12,27,8,12.2,0,0.6666666666666666,4,0.4444444444444444,0.0
4133,1,118.0,37,37,114.2,0,6,10,5,12.2,0,0,6,10,5,11.6,0,0.8333333333333334,1,0.5,0.0
4134,1,142.0,34,38,127.3,0,6,12,4,11.0,0,0,6,9,6,11.5,0,0.6666666666666666,2,0.3333333333333333,0.0
4135,1,115.0,38,38,115.0,0,6,8,5,12.8,0,0,6,8,5,11.0,0,0.8333333333333334,1,0.625,0.0
4136,1,131.0,1,38,118.8,0,8,8,7,11.85714286,0,0,8,8,7,11.85714286,0,0.875,1,0.875,0.0
4137,1,130.0,37,37,125.0,0,6,8,6,12.28571429,0,0,6,10,5,13.0,0,1.0,0,0.75,0.0
4138,1,133.1,37,37,111.5,0,6,11,3,12.33333333,0,0,6,11,4,13.5,0,0.5,3,0.2727272727272727,0.0
4139,1,134.0,38,19,124.2,0,6,11,4,11.25,0,0,6,12,4,11.4,0,0.6666666666666666,2,0.36363636363636365,0.0
4140,40,130.0,34,34,130.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
4141,3,133.1,3,5,120.0,0,3,3,2,16.0,0,0,3,3,1,16.0,0,0.6666666666666666,1,0.6666666666666666,0.0
4142,12,114.0,34,34,110.0,0,6,10,6,11.66666667,0,0,6,7,6,11.0,0,1.0,0,0.6,0.0
4143,1,130.0,19,38,113.3,0,7,15,5,12.4,0,0,8,14,7,12.15,0,0.7142857142857143,2,0.3333333333333333,0.0
4144,1,128.0,38,38,123.5,0,7,14,6,10.74444444,1,0,8,10,8,11.8375,0,0.8571428571428571,1,0.42857142857142855,0.14285714285714285
4145,1,133.1,19,1,101.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
4146,19,133.1,37,38,120.9,0,7,12,4,12.0,0,0,7,13,4,12.5625,0,0.5714285714285714,3,0.3333333333333333,0.0
4147,1,140.0,37,37,154.6,0,6,12,4,12.75,0,0,6,15,2,10.0,0,0.6666666666666666,2,0.3333333333333333,0.0
4148,1,117.0,37,37,120.2,0,5,9,2,10.0,0,0,5,10,2,11.0,0,0.4,3,0.2222222222222222,0.0
4149,1,139.0,38,37,146.5,11,14,26,12,13.4173913,1,11,14,26,12,13.4173913,1,0.8571428571428571,2,0.46153846153846156,0.07142857142857142
4150,1,159.0,34,26,160.1,0,6,6,6,15.16666667,0,0,6,7,6,14.85714286,0,1.0,0,1.0,0.0
4151,1,140.0,37,37,150.0,0,6,10,5,13.83333333,0,0,6,13,5,12.5,0,0.8333333333333334,1,0.5,0.0
4152,1,140.0,10,19,135.8,0,5,6,5,13.33333333,0,0,5,7,4,14.8,0,1.0,0,0.8333333333333334,0.0
4153,1,135.0,19,4,143.8,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
4154,1,121.0,37,19,116.8,0,6,11,3,11.66666667,0,0,6,11,3,10.66666667,0,0.5,3,0.2727272727272727,0.0
4155,1,124.0,3,19,113.9,0,6,12,5,15.0,0,0,6,9,6,13.42857143,0,0.8333333333333334,1,0.4166666666666667,0.0
4156,1,131.0,37,37,118.0,0,8,8,7,13.24285714,0,0,8,8,7,13.24285714,0,0.875,1,0.875,0.0
4157,1,160.0,3,1,150.2,0,5,13,1,13.0,0,0,5,7,2,12.5,0,0.2,4,0.07692307692307693,0.0
